q_id,doc_id,question,answer,doc_path,documents,deck_url,arithmetic_expression,evidence_pages,answer_type,resoning_type,directory_exists
834,alternativetoplasticandglobalwarming-140912094328-phpapp01_95,"Which type of item, the word for which is derived from the Greek plastikos, does not undergo chemical change in their composition when heated and can be molded again and again?",Thermoplastic,alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf,"['alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'gcconfessions-150413122429-conversion-gate01_95.pdf', 'benchmark-141008115150-conversion-gate01_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'comparativereportonhealthyfoodinthailandindonesiaandvietnamin2015-150612065514-lva1-app6892_95.pdf', 'monetizationslides-150116120943-conversion-gate01_95.pdf', 'designcitieslikeyougiveadamn-111006154943-phpapp01_95.pdf', 'roadsectorppt-july7-100901040020-phpapp02_95.pdf']",https://www.slideshare.net/jatinmali90/a-39017273,,"[2, 5]",Single-Span,Multi-Hop,True
836,alternativetoplasticandglobalwarming-140912094328-phpapp01_95,What are examples of uses for products that are permanently “set” once they’re initially formed and can’t be melted?,"kitchen tools, glues, varnishes, electronic components",alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf,"['alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'sdmwebinar-140721120644-phpapp01_95.pdf', 'digjourneydigitalmaturitymatrixenglish150309-150310145548-conversion-gate01_95.pdf', 'reportq32015-151009093138-lva1-app6891_95.pdf', 'awsustainablefinal-110317140215-phpapp01_95.pdf', 'amazonbusinessmodelfinal-12886154816988-phpapp02-121203003732-phpapp02_95.pdf', 'monetizationslides-150116120943-conversion-gate01_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'dfb-ydp-140711173913-phpapp02_95.pdf', 'cleanhydrocarbonsrenewableelectrificationsolarenergyinsouthernalberta-160323184734_95.pdf']",https://www.slideshare.net/jatinmali90/a-39017273,,"[5, 6]",Multi-Span,Multi-Hop,True
838,alternativetoplasticandglobalwarming-140912094328-phpapp01_95,What is the total number of items that look like floating jellyfish to sea turtles used worldwide annually in trillions?,1,alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf,"['alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'allindiapressrelease-indiarealestateoutlookreport-150128001550-conversion-gate02_95.pdf', 'comparativereportonhealthyfoodinthailandindonesiaandvietnamin2015-150612065514-lva1-app6892_95.pdf', 'cleancartechnology-150606144000-lva1-app6891_95.pdf', 'managingriskfromtoptobottombyericpesik-141201160350-conversion-gate02_95.pdf', 'automobilesector1-110819081233-phpapp01_95.pdf', 'bariumswallowpresentation-090810084400-phpapp01_95.pdf', 'allyouwantedtoknowaboutanalyticsine-commerce-amazonebayflipkart-150207221032-conversion-gate01_95.pdf']",https://www.slideshare.net/jatinmali90/a-39017273,,"[9, 13]",Single-Span,Multi-Hop,True
840,alternativetoplasticandglobalwarming-140912094328-phpapp01_95,What percentage of household waste is from the material that is made from synthetic or semi-synthetic polymerization products that can be molded into a permanent object having the property of plasticity?,11,alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf,"['alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'b3m5kaeqm2w8n4bwcesw-140602121350-phpapp02_95.pdf', 'campaignanalysis02-mahindrae2olaunchmarch282013-130328080338-phpapp01_95.pdf', 'applicationandadvancesofpolymers-141224015235-conversion-gate02_95.pdf', 'anaofspine-101212113106-phpapp01_95.pdf', 'nielsen2015musicbizpresentation-final-150526143534-lva1-app6891_95.pdf', 'chapter-3-seawater-160218031855_95.pdf']",https://www.slideshare.net/jatinmali90/a-39017273,,"[2, 13]",Single-Span,Multi-Hop,True
846,amazonbusinessmodelfinal-12886154816988-phpapp02-121203003732-phpapp02_95,"When did the company Founded in 1994 in Seattle, USA begin selling eBooks/Kindle?",2007,amazonbusinessmodelfinal-12886154816988-phpapp02-121203003732-phpapp02_95.pdf,"['amazonbusinessmodelfinal-12886154816988-phpapp02-121203003732-phpapp02_95.pdf', 'sdmwebinar-140721120644-phpapp01_95.pdf', 'overviewofe-commerceinthemiddleeast-140508065901-phpapp01_95.pdf', 'babe-150203065431-conversion-gate01_95.pdf', 'dw4o1lzzr1urnmyylxae-140519214231-phpapp01_95.pdf', 'automotivecomponentsindustry-100405083435-phpapp01_95.pdf']",https://www.slideshare.net/hiepnguyen215/amazon-business-model-15460013,,"[3, 18]",Single-Span,Multi-Hop,True
850,cc-indiatabletsreport-november2011-111130102726-phpapp01_95,"In the year in which the Motorola Xoom, HP Slate on Web 05, and Blackberry Playbook were all launched, in which region were the majority of tablets sold?",North America,cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf,"['cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf', 'everything10minpano9-15-150904223222-lva1-app6892_95.pdf', 'earlybird-110722143746-phpapp02_95.pdf', 'alcatel-lucenteesoverview-120403090342-phpapp01_95.pdf', 'asthmappt2007-130315043240-phpapp01_95.pdf', 'antiviraldrugsfinal-150818153826-lva1-app6892_95.pdf', 'cerebralhemorrhage-090619101057-phpapp01_95.pdf', '2012-02-20fy11roadshow-120221022442-phpapp02_95.pdf', 'everything-old-is-new-again-121117053917-phpapp01_95.pdf']",https://www.slideshare.net/jayanth.kolla/india-tablets-market-report-by-convergence-catalyst,,"[3, 4]",Single-Span,Multi-Hop & Discrete,True
852,cc-indiatabletsreport-november2011-111130102726-phpapp01_95,"In the year during which the Apple App Store had 500,000 active applications during September, what percentage of total tablets were sold in Asia?",22,cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf,"['cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf', 'consofexcelspreadsheets-ifraeem-160315082502_95.pdf', 'mewa16z-150619153942-lva1-app6892_95.pdf', 'blackfriday-131210025239-phpapp02_95.pdf', 'asean2015-140727051418-phpapp02_95.pdf']",https://www.slideshare.net/jayanth.kolla/india-tablets-market-report-by-convergence-catalyst,,"[4, 6]",Single-Span,Multi-Hop,True
854,cc-indiatabletsreport-november2011-111130102726-phpapp01_95,What are six typical uses of tablets in the industry in which 7.3% have deployed tablets?,"Electronic Medical Records, Speech Therapy, Digital Imaging, Patient Education, Sign out, Billing",cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf,"['cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf', 'ndaandaindbyanthonycrasto-141027071531-conversion-gate02_95.pdf', 'indonesiamobilemarketresearch-ag-150106055934-conversion-gate02_95.pdf', 'electionsreportmarch2014modiandbjpmaintainsleadcongressovertakesaap-140408123044-phpapp01_95.pdf', 'cleancartechnology-150606144000-lva1-app6891_95.pdf', '141121organicwayforward-141123090600-conversion-gate02_95.pdf', 'overviewofe-commerceinthemiddleeast-140508065901-phpapp01_95.pdf', 'applicationandadvancesofpolymers-141224015235-conversion-gate02_95.pdf', 'sdnrchartsslideshare-151023092547-lva1-app6891_95.pdf', 'redcardfinal-140220002603-phpapp01_95.pdf']",https://www.slideshare.net/jayanth.kolla/india-tablets-market-report-by-convergence-catalyst,,"[8, 9]",Multi-Span,Multi-Hop,True
860,brennpunkt2015neuburger-151110110849-lva1-app6892_95,"Which requires 3D rendering, an enhanced version of reality created by the use of technology to overlay digital information on an image of something being viewed through a device (such as a smartphone camera) or virtual reality?",Virtual Reality,brennpunkt2015neuburger-151110110849-lva1-app6892_95.pdf,"['brennpunkt2015neuburger-151110110849-lva1-app6892_95.pdf', 'b2b-social-testing-lopez-141009140744-conversion-gate02_95.pdf', 'roleofhrbusinesspartner-141201132920-conversion-gate01_95.pdf', 'ngosocialcontractingenundpfinal-160224122114_95.pdf', 'blackfriday-131210025239-phpapp02_95.pdf', 'avoidingdeathbypowerpointslideshare-090322075422-phpapp01_95.pdf']",https://www.slideshare.net/IFITT/brennpunkt2015-neuburger-54947747,,"[1, 3]",Single-Span,Multi-Hop,True
862,brennpunkt2015neuburger-151110110849-lva1-app6892_95,"Which is expected to be more common in 2020, that which is supplementing and does not block out the world or virtual reality?",Virtual Reality,brennpunkt2015neuburger-151110110849-lva1-app6892_95.pdf,"['brennpunkt2015neuburger-151110110849-lva1-app6892_95.pdf', 'rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf', 'awsreinvent2014perftuningec2-141112191859-conversion-gate02_95.pdf', 'dr-vorapptchapter1emissionsources-121120210508-phpapp02_95.pdf']",https://www.slideshare.net/IFITT/brennpunkt2015-neuburger-54947747,,"[3, 4]",Single-Span,Multi-Hop & Discrete,True
866,bls1-130817020622-phpapp01_95,What is the purpose of early CARDIO PULMONARY RESUSCITATION?,to buy time,bls1-130817020622-phpapp01_95.pdf,"['bls1-130817020622-phpapp01_95.pdf', 'ndaandaindbyanthonycrasto-141027071531-conversion-gate02_95.pdf', 'associationmappinginplants-150413205026-conversion-gate01_95.pdf', 'shrmsurveyfindingsstrategic-benefits-health-care-151014192447-lva1-app6891_95.pdf']",https://www.slideshare.net/anvitabhargava7/basic-life-support-25331402,,"[0, 3]",Single-Span,Multi-Hop,True
871,cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95,"What three types of items which are of uniform size and shape, light in weight, fire resistant, have high resale value, low maintenance cost and are easily available in plain areas are pictured in the drawing?","American, ROMAN, ENGLiSH",cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95.pdf,"['cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95.pdf', 'annualresidential110714-141107103135-conversion-gate01_95.pdf', 'astudyoncustomerpreferebceandsatisfactiontowardsbajajbikes-150814133516-lva1-app6891_95.pdf', 'buselmay2012-141017152353-conversion-gate02_95.pdf']",https://www.slideshare.net/waqasaslam94043/building-construction-1,,"[1, 2]",Multi-Span,Multi-Hop,True
873,cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95,"Which is greater in width, a Roman or English item for which the actual sizes manufactured are slightly smaller to allow for a 3/8 thick layer of mortar to be applied?",ROMAN,cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95.pdf,"['cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95.pdf', 'cboppsinstaffingwebinarslideshare10-151013182434-lva1-app6891_95.pdf', 'aviewoffruitcultureinafghanistan-141025192131-conversion-gate02_95.pdf', 'basicsofcalculus-150407154114-conversion-gate01_95.pdf']",https://www.slideshare.net/waqasaslam94043/building-construction-1,,"[2, 3]",Single-Span,Multi-Hop & Discrete,True
879,automobilesector1-110819081233-phpapp01_95,Which passenger vehicle maker in the country in which the cost of labor per hour is 1.60 USD has 1-percent of the market?,Skoda,automobilesector1-110819081233-phpapp01_95.pdf,"['automobilesector1-110819081233-phpapp01_95.pdf', 'asiapacificdigitaloverview2014-140919001445-phpapp01_95.pdf', 'measuringsuccessonfacebooktwitterlinkedin-160317142140_95.pdf', 'donorretentionisntspeeddating-150827141331-lva1-app6891_95.pdf', 'rjowen-digitalexperiences-140714083730-phpapp01_95.pdf', 'applicationandadvancesofpolymers-141224015235-conversion-gate02_95.pdf']",https://www.slideshare.net/sandyskadam/automobile-sector-in-india,,"[5, 11]",Single-Span,Multi-Hop,True
881,automobilesector1-110819081233-phpapp01_95,Which passenger vehicle maker in the country in which the estimated component market size is US$ 6.7 bn includes Renault?,Mahindra & Mahindra,automobilesector1-110819081233-phpapp01_95.pdf,"['automobilesector1-110819081233-phpapp01_95.pdf', 'americalooksto2024keyfindings-140701054257-phpapp01_95.pdf', 'mobilemegatrends2009visionmobilenew-090226011714-phpapp01_95.pdf', 'evaluationofexistingwebstructureofafghanuniversities-150529151659-lva1-app6891_95.pdf', 'q4fy14earningspresentationfinalschedules-140804061403-phpapp01_95.pdf', 'alternativestotheimpulse-responsemodel-131125154606-phpapp02_95.pdf', 'amitpresentation-141220101151-conversion-gate01_95.pdf', 'ndaandaindbyanthonycrasto-141027071531-conversion-gate02_95.pdf', 'assessmentoffetalwellbeinginpregnancyandlabour-jaipur-150303105805-conversion-gate01_95.pdf']",https://www.slideshare.net/sandyskadam/automobile-sector-in-india,,"[5, 13]",Single-Span,Multi-Hop,True
883,automobilesector1-110819081233-phpapp01_95,"Which is a bigger seller in the country in which Engine Parts make up 31% of the auto component industry, motor bikes or 3-wheelers?",Motor bikes,automobilesector1-110819081233-phpapp01_95.pdf,"['automobilesector1-110819081233-phpapp01_95.pdf', 'ecommerceopportunityindia-141124010546-conversion-gate01_95.pdf', 'dieselenginelubrication-150205043455-conversion-gate02_95.pdf', 'buildakickassteam-nopingpongtablerequired-151117144722-lva1-app6891_95.pdf', 'dnasequencing-141109105933-conversion-gate01_95.pdf', 'alcatel-lucenteesoverview-120403090342-phpapp01_95.pdf']",https://www.slideshare.net/sandyskadam/automobile-sector-in-india,,"[6, 14]",Single-Span,Multi-Hop & Discrete,True
898,astudyoftelecom-1226322381341892-8_95,What are the four metro circles in the country in which the Telecom Regulatory Authority was created in 1997?,"DELHI, KOLKATA, MUMBAI, CHENNAI",astudyoftelecom-1226322381341892-8_95.pdf,"['astudyoftelecom-1226322381341892-8_95.pdf', 'awsreinvent2014perftuningec2-141112191859-conversion-gate02_95.pdf', 'dieselenginelubrication-150205043455-conversion-gate02_95.pdf', 'etbworldconflictseng090319-090319105418-phpapp02_95.pdf', 'shrmsurveyfindingsstrategic-benefits-health-care-151014192447-lva1-app6891_95.pdf', 'asixstepcontentmarketingmodel-120206005134-phpapp01_95.pdf', 'asthmappt2007-130315043240-phpapp01_95.pdf', 'rememberingvacantlots-residentsuseofinformalurbangreenspaceaschildrenandteenagersinjapanandaustralia-150529114046-lva1-app6892_95.pdf', 'asean2015-140727051418-phpapp02_95.pdf', 'asoextended-150217100406-conversion-gate01_95.pdf']",https://www.slideshare.net/pinki_moti/a-study-of-telecom-presentation,,"[4, 10]",Multi-Span,Multi-Hop,True
905,biitheinternetofeverything2015v4-141230135143-conversion-gate02_95,Is the Internet of Things expected to grow or shrink between 2014 and the year in which Estimated IoT Revenue is projected to reach $600 Billion?,Grow,biitheinternetofeverything2015v4-141230135143-conversion-gate02_95.pdf,"['biitheinternetofeverything2015v4-141230135143-conversion-gate02_95.pdf', 'finalppt-140630033917-phpapp02_95.pdf', 'b2b-social-testing-lopez-141009140744-conversion-gate02_95.pdf', 'b3m5kaeqm2w8n4bwcesw-140602121350-phpapp02_95.pdf', '2013alapurchasing-130214144910-phpapp02_95.pdf', 'dmbitalk-150712172913-lva1-app6892_95.pdf', 'ngosocialcontractingenundpfinal-160224122114_95.pdf', 'presentation-150429012118-conversion-gate01_95.pdf']",https://www.slideshare.net/bi_intelligence/bii-the-internet-of-everything-2015,,"[7, 10]",Single-Span,Multi-Hop,True
907,biitheinternetofeverything2015v4-141230135143-conversion-gate02_95,"Which market is larger, the 5th largest projected IoT Controller category in 2019 or personal computers?",Personal Computers,biitheinternetofeverything2015v4-141230135143-conversion-gate02_95.pdf,"['biitheinternetofeverything2015v4-141230135143-conversion-gate02_95.pdf', 'marymeekersinternettrends2015underlined-150604010855-lva1-app6891_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'asiapacificdigitaloverview2014-140919001445-phpapp01_95.pdf', 'q4fy14earningspresentationfinalschedules-140804061403-phpapp01_95.pdf', 'aseaneconomicintegration-100314152951-phpapp01_95.pdf', 'presentation-150429012118-conversion-gate01_95.pdf', 'mewa16z-150619153942-lva1-app6892_95.pdf']",https://www.slideshare.net/bi_intelligence/bii-the-internet-of-everything-2015,,"[7, 16]",Single-Span,Multi-Hop & Discrete,True
910,biitheinternetofeverything2015v4-141230135143-conversion-gate02_95,"In the year in which there was just under 10,000 Exabytes Of Data Globally, which was smaller, the Internet of Things market or combined smartphones, tablets, and PC market?",Internet of Things market,biitheinternetofeverything2015v4-141230135143-conversion-gate02_95.pdf,"['biitheinternetofeverything2015v4-141230135143-conversion-gate02_95.pdf', 'ddoseattle-150627210357-lva1-app6891_95.pdf', 'chapter1-introductiontomanagementandorganizations-090411125412-phpapp02_95.pdf', 'cerebralhemorrhage-090619101057-phpapp01_95.pdf']",https://www.slideshare.net/bi_intelligence/bii-the-internet-of-everything-2015,,"[9, 12]",Single-Span,Multi-Hop & Discrete,True
913,aqualisaquartzsss-120320224240-phpapp01_95,Which is the most expensive of the brand's Core Product Offerings which has 7% of the UK market share along with Masco?,Aquavalve 609,aqualisaquartzsss-120320224240-phpapp01_95.pdf,"['aqualisaquartzsss-120320224240-phpapp01_95.pdf', 'amitpresentation-141220101151-conversion-gate01_95.pdf', 'measuringsuccessonfacebooktwitterlinkedin-160317142140_95.pdf', 'fluidselectrolytesivtherapy-100622133356-phpapp02_95.pdf', '2014-11-14-inriaprovappt-141112043127-conversion-gate02_95.pdf', 'chapter-3-seawater-160218031855_95.pdf', 'realestateinvestmenttrust-141212011105-conversion-gate01_95.pdf', 'cdocumentsandsettingsamitsirmydocumentsmycompleteddownloadsmicromeritics-090805003354-phpapp02_95.pdf', 'designcitieslikeyougiveadamn-111006154943-phpapp01_95.pdf', 'etbworldconflictseng090319-090319105418-phpapp02_95.pdf']",https://www.slideshare.net/inuwisnumurti/aqualisa-quartz-12088678,,"[10, 12]",Single-Span,Multi-Hop & Discrete,True
916,aqualisaquartzsss-120320224240-phpapp01_95,What are the three possible next steps directly after the group in the flow chart for whom the Quartz Value Proposition is that it is easy to install?,"Showrooms, Standard/value buyers, Developers",aqualisaquartzsss-120320224240-phpapp01_95.pdf,"['aqualisaquartzsss-120320224240-phpapp01_95.pdf', 'allindiapressrelease-indiarealestateoutlookreport-150128001550-conversion-gate02_95.pdf', 'newmicrosoftpowerpointpresentation-140302025348-phpapp01_95.pdf', 'ariefhamdanigunawan-lte-091119190732-phpapp01_95.pdf']",https://www.slideshare.net/inuwisnumurti/aqualisa-quartz-12088678,,"[11, 17]",Multi-Span,Multi-Hop,True
